###category: vlieglessen###
Sportex Nederland;Abseilen,Kanoën,Parapenten,Vlotbouwen,Beachvolley,Kayak avontuur,Persluchtduiken,Waterskiën,Handboogschieten,Mountainbiken (ATB),Skeeleren,Hiking Ardennen,Paardrijden,Steile Wand Klimmen,Zeilen,Ardennen Hill Clambering,Parakiten,Tandemtocht;Beukenlaan 15 6823 MA Arnhem;http://www.sportex.nl;026-4425532
Steep Part;Klimmen;Prinsenlaan 910 3062 CT Rotterdam;http://www.steeppart.nl;010 - 286 97 94
Survival Life Nederland;Klimmen,Wildwaterkajakken,Rescue cursussen,Abseilen,Dropping,Mountainbiken,Schietparcours,Challengeparcours;Postbus 1274 6201 BG Maastricht;http://www.survivallife.nl/;087-686553
Vadesto;Outdoor activiteiten en arrangementen;Veenrand 5 8051 DW Hattem;http://www.vadesto.nl;038-4445428
VVC Adventure;Slipcursus,Hummer rijden,Porsche rijden,Mini motor,Motorpeds,Omkeerauto,Bakfietsenrace,Grottentocht,Voetbalspel,Bungeerun,Discgolf,Catapultschieten,Headhunten,Flingo Volleybal,Wandelende A,Terreinrijden met landrover,Quad rijden op behendigheid,Quad rijden op snelheid,Circuitrijden met bal,Scootmobielrace,Blindrijden met quad,ATB trial wedstrijd,Klimmen,Abseilen,Rolstoeltouwtrekken,Oud Hollandsche spelen,Helikopterdropping 14 meter,Handboogschieten,Kruisboogschieten,Gladiatorgevecht;Bolderweg 42 Almere;http://www.youtube.com/watch?v=D4uN7iBM9cY;036 - 532 35 80
Yosemite Zwolle;Klimmen;Van der Heijdenstraat 8 8014 ZZ Zwolle;http://www.yosemite.nl;038-4654877
Akkermans Leisure & Golf;Kano Speurtocht,Boogschieten,Golf Clinic,Klimmen,Kanopuzzeltocht,Midgetgolf,Abseilen,Kanoen,Vlotbouwen,GPS Fietspuzzeltocht,GPS Wandelpuzzeltocht,Koken,Schermen,Bloemschikken,Hoopdance,Salsa Dansen,Keramiek Schilderen,Wijnproeven;Heense Molenweg 23 4655 TB De Heen;http://www.akkermans.com/;016-7502621
Kameleonavontuur.nl;Speuren,Spelen in de watertuin,Eigen zandsculptuur maken,Survival door het moeras,Touwslingeren over sloten,Uitkijkpost beklimmen,Pompleblêd springen,Broodjes en eieren bakken op open vuur,Uniek terras aan het Friese water,Fierljeppen,Boerengolf,Trekvlotten varen;Koailan 2 8493LA Terhorne;http://www.kameleonavontuur.nl;0566-689832
Mountain Network Nieuwegein;Klimmen,Op naar de top,Teamklimmen;Blokhoeve 12 3438LC Nieuwegein;http://www.mountain-network.eu/nieuwegein/;088 123 68 01
Mountain Network Heerenveen;Klimmen,Op naar de top,Teamklimmen,Adventure Trophy;Abe Lenstra Boulevard 23 8448 JA Heerenveen;http://www.mountain-network.eu/events/algemeen/locaties/nederland/heerenveen/;088 123 68 01
Outdoor Xperience;(motor)-biking,Artics Expeditie,Bootcamp,Canoeing,Canyoning,Climbing,Dropping,Hiking,Speleo,Sport-Medical Training,Survival;Groteweg 9 1756 CK 't Zand;http://www.outdoorxperience.com;065-4383233
Delphindoorski;Skiën & Snowboarden,Klimmen,Mountainbiken,Steppen,GPS tocht,Schilderen,Heidewandeling,Nordic Walking,Sleeën;Kerkdennen 32 3851 BB Ermelo;http://www.delphindoorski.nl;0341-493014
Boerenhoeve Nieuwvliet;Boogschieten,Kruisboogschieten,Speleologie,Muurklimmen,Indoor Hoogtepiste met Dodensprong,Hindernispiste,Touwenpiste voor kinderen 8-13 jaar,Tokkelbaan,Hoge Touwenpistes,Japanse Ladder,Frisbee,Fierljeppen,Powerkiten,Boerengolf,Strandgolf,Klootschieten,Strand Spelen,Wandeling met Teamwork,Highlandgames,Boerderij Spelen,Volksspelen,Schoolsportdagen,Parapenten;Sint Jansdijk 1 4504 PB Nieuwvliet;http://www.youtube.com/watch?v=xHl7lv2mqI8;0117-371427
Columbus Buitensport;Challange Parcours,Klimwand,Tokkelen,Abseilen,Boogschieten,Kratklimmen,Teamspelen,Leap of Faith;De Klomp 38 7511 DJ Enschede;http://www.columbusbuitensport.nl/;053-4615868
OSSA;Mountainbiken,Boogschieten,Kratklimmen,Muurklimmen,Kompaskoersschieten,Outdoortriviant,GPS Tocht,Vlotbouwen,Kanotochten;Heideweg 3 6077 PK St. Odiliënberg;http://www.ossa.nl/;0475-328012
KB Outdoor;ATB Tochten,Beachvolleybal,Bamboe Bouwen,Boogschieten,Disc Golf,Djembe Sessie,Duiken,4x4 Rijden,Golf Clinic,GPS Tochten,Klimwand,Tokkelbaan,Krat Stapelen,Inspiratie Bus,Kano Tochten,Schermen,Schilderen,Solex Tochten,Spinning,Theater Sport,Noodle Games,Reuzen Parachute,Ultimate Frisbee,Survival,Raften,Vlot Bouwen,Touwbrug Parcours,Abseilen,Blok Stapelen,Kompas Loop,Mijnenveld,Nachttochten,Nordic Walking,Paardrij Tochten,Puzzeltochten,Reuzen Katapult,Reuzen Mikado,Speleo Ladder;Vogezenlaan 6 5691 JM Son en Breugel;http://www.kb-outdoor.com/;0499-465263
Gonzo & Co;Attractieverhuur,Zeskampen,Survival en Adventure,Challenge Games,Inline Skaten,Mountainbiken,Midgetgolf,Klimtoren,Speleobox;Oude Bosschebaan 7 5624 AA Eindhoven;http://www.gonzoenco.nl/;040-2568862
Contact Outdoor Events;Klimmen,Speleo,Kanoen,GPS Tochten,Bamboestieken;Schimmelpenninckstraat 4 5361 CC Grave;http://www.contactoutdoor.nl/;
Calten Houwing in/outdoor;Tokkelen,Sportklimmen,Abseilen,Vrije Rappel,Touwbrug,Stiekenloop,Grieks-Romains Wagenrennen,Kompasloop,Vlotbouwen,Boogschieten,Abseilen,Indoor Klimmen;Slot Loevesteinstraat 71 5037 HW Tilburg;http://www.outdoor-caltenhouwing.nl;013-5900322
Key Adventure;Katapult,Handboogschieten,Kanovaren,Urban Golf,Treasure Hunt,Survival,Vlottenrace,Mount Courage,Crazy Race,Highland Games,GPS Tochten,Fototocht Rotterdam,Radiografisch Racen;Insulindestraat 73a 3038 JE Rotterdam;http://www.keyadventure.nl/;010-2135086
SEC Survivals;Mini Jungle Land,Kids Survival,Survival Fun & Fear,Familiesurvival,Vrijgezellensurvival,Survival Volwassenen,Boogschieten,Hindernisbanen,Klimwand;Verlaatweg 2 1358 AL Almere;http://www.sec-survivals.nl/;036-5384855
Jump Outdoor;Handboogschieten,Kruisboogschieten,Blaaspijpschieten,Sherlock Holmes,Heren van Kuinre,De Smokkelaer,Waterloopbos,Abseilen,Tokkelen,Mobiele Klimtoren,Kratstapelen,Spelioladder klimmen,Touwbruggenparcours,High Rope Parcours,Vlotbouwen,Vlotvaren,Interactieve Wandeltochten,Nordic Walking,Klootschieten,GPS Navigatie,Kompastocht;Uiterdijkenweg 59 8372 VL Baarlo;http://www.jumpoutdoor.nl/;0527-203791
I-VY;Challenge Parcours,Adventure Training,Wildernis Feestje,Challenge Feestje,Bokkenrijderstocht,I-VY Expeditie,Oriëntatie Challenge,Mountainbiken,Skiken,Hoogteparcours;Sportcentrumlaan 5 Sittard;http://www.i-vy.nl/;046-4269981
Subtropisch Zwembad Tropiqua;Subtropisch Zwembad Tropiqua,Wandklimmen,Actieve bedrijfsuitjes,Aquasporten,Bewegen voor ouderen,Baby, peuter en kleuter zwemmen,Disco zwemmen,GPS wandel en fietstocht,Buitenbad,Sauna,Zonnebank;Jan Salwaweg 2 9641LN Veendam;http://www.tropiqua.nl;0598-652300
Fitt-Outdoor;Op kamp in de Belgische Ardennen,Huur tourfietsen, mountainbikes en steps Loonse & Drunense Duinen,Team spirit - Sportdag de IJzeren Man,Outdoor op uw eigen locatie,Klimmen-Abseilen-Tokkelen;Hoge Raam 4 5076PH Haaren;http://www.fitt-outdoor.nl;0411-622881
Kasteel de Berckt;Oud Hollandse Spelen,De Muziekbingo,Enveloppenspel,Karaoke,MaxxMusic,Boerengolf,Boogschieten,Challenge parcours,Vlotvaren,Segway rijden,Bungee run,Driepersoonssteps,Frisbeegolf,Kasteelspelen,Klimmen en abseilen,Mountainbiken,Mission Impossible,Solex tochten,Wandelen met een ezel,Casino avond,Thema feesten;De Berckt 1 5991 PD Baarlo;http://www.kasteeldeberckt.nl;077-4771385
Bjoeks;Klimmen;Bieskemaar 3 9735AE Groningen;http://www.bjoeks.nl;050-5491230
Center Parcs Het Heijderbos;Aqua Mundo,turbobruiner,Sauna/Turks stoombad,Duiken,Watergames,Aquarobics,Babyzwemmen,Playstation 3 Game Corner,Racketsporten,Vissen,Adventure Golf,Kids4Tennis,Waterfietsen,Fluisterboot huren,Sporttoernooien,Jungle Expedition,Themabowlen,Midgetgolfen,Huifkartochten,House of Games,Lasersquash,Boogschieten,Zip Wire,Mountainbiken,Basketbal,Beach Volleybal,Beach Soccer,Wildwaterraften,Jungle Dome met Jungle Expedition,Klimmen,Nordic Walking,Paardrijden & Ponyritten;Hommersumseweg 43 6598MC Heijen;http://www.centerparcs.nl/NL/NL/parken/heijderbos/;0900-4345337
Center Parcs De Kempervennen;Aqua Mundo,Turbobruiner,Sunshower,Sauna/Turks stoombad,Scuba Diving,Babyzwemmen,Playstation 3 Spelcomputer,Waterskiën & Wakeboarden,Kids4Tennis,Klimmen,Zip Wire,Flying Fox,High Adventure Experience,Boogschieten,Racketsporten,Wildwaterraften,Adventure Golf,Sporttoernooien,Huifkartochten,House of Games,Vissen,Themabowlen;Kempervennendreef 8 5563VB Westerhoven;http://www.youtube.com/watch?v=IcKX8QNmaXU;0900-5367378
Sportpunt Zeeland;Subtropisch zwembad,Indoor klimwand,Tennis & Squash;Zwembadweg 3 4463 AB Goes;http://www.sportpuntzeeland.nl;0113-233388
Euromast;Bezoek Euromast - eten/feesten/slapen,Euroscoop - roterende lift omhoog,Abseilen & Tokkelen;Parkhaven 20 3016 GM Rotterdam;http://www.euromast.nl;010-4364811
Sportcentrum De Koploper;Recreatiebad,Tennis & Squash,Klimmen,Kinderfeestjes;Badweg 21 8223 PA Lelystad;http://www.de-koploper.nl;0320–285385
Klimmuur Haarlem;Klimmen;Spaarndamseweg 120b 2021 KA Haarlem;http://mrticket.cleafs.com/go?merc=533&aff=O7rIcnv0Tl5kFGS1&redirect=http%3A//www.mrticket.nl/aanbieders/Klimmuur_Haarlem-32.html;023-5259997
Klimmuur Centraal;Klimmen;Dijksgracht 2 1019 BS Amsterdam;http://mrticket.cleafs.com/go?merc=533&aff=O7rIcnv0Tl5kFGS1&redirect=http%3A//www.mrticket.nl/aanbieders/Klimmuur_Amsterdam-44.html;020-4275777
Klimmuur Alkmaar;Klimmen;Kees Boekestraat 2 1817 EZ Alkmaar;http://mrticket.cleafs.com/go?merc=533&aff=O7rIcnv0Tl5kFGS1&redirect=http%3A//www.mrticket.nl/aanbieders/Klimmuur_Alkmaar-95.html;072-5203209
Holland Indoor Sport;Skiën & Snowboarden,Klimmen,Survival;Einsteinweg 6 3208 KK Spijkenisse;http://www.hollandindoorsport.nl;0181-616466
Klimcentrum Neoliet Heerlen;Klimmen;Stadionbaan 52 6416 CS Heerlen;http://www.neoliet.nl;045-5424358
Mountain Network Arnhem;Op naar de Top,Teamklimmen,Tower Experience,Teamworkdag,Adventure Trophy;Olympus 27 6832 EL Arnhem;"<a href="""" id=""url"" target=""_blank""> Website</a>";088 123 68 01
###category: bowlen###
Knijn Bowling en Restaurant;Bowlen;Scheldeplein 3 1078 GR Amsterdam;http://www.knijnbowling.nl/p/ms1-1/home;020-6642211
Dolfijn Bowling Scheveningen;Bowlen;Gevers Deynootweg 990-2 2586 BZ Scheveningen;http://www.scheveningen-dolfijnbowling.nl/;070-3543212
Dolfijn Bowling Tilburg;Bowlen;Ringbaan Oost 2a 5013 CA Tilburg;http://www.tilburg-dolfijnbowling.nl/;013-5424380
Sport- en Partycentrum De Kegel;Bowlen,Tennis;Bovenkerkerweg 81 1187 XC Amstelveen;http://www.dekegel.nl/;020-6455557
Palm Party House;Bowlen;Langeweg 350 3331 LG Zwijndrecht;http://www.palmpartyhouse.nl/Home.asp;078-6192388
Olround Bowling Centrum;Bowlen;Heyendaalseweg 90 6525 AK Nijmegen;http://www.olround.nl/Basis.aspx?Tid=2&Sid=11&Hmi=4&Smi=11;024-3228000
Euro Bowling;Bowlen;Ter Heydelaan 17 2100 Deurne;http://www.eurobowling.be/index2.htm;03-3242006
Race Planet;Karten Amsterdam,Bowlen Amsterdam,Karten Delft,Karten Mijdrecht,Bowlen Delft,Bowlen Mijdrecht;Herwijk 10 1046 BC Amsterdam;http://www.raceplanet.nl;020-6111120
Bison Bowling Haarlem;Bowlen;Orionweg 400 2024 TH Haarlem;http://www.bisonbowling.nl/;023-5410500
Bobs Party Palace;Dinner Show,Thema Feesten,Bowlen;Westerwerf 1 1911 JA Uitgeest;http://www.bobs.nl/feest/;0251-315150
Bowling & Partycentrum Drachten;Bowlen;Zonnedauw 1 9202 DE Drachten;http://www.bowlingdrachten.nl/index.php;0512-522827
Bowling & Partycentrum Maaspoort;Bowlen,Discobowlen;Marathonloop 3 5235 AA Den Bosch;http://www.demaaspoort.nl/;073 - 6411665
Euro Kartracing & Bowling;Karten,Moonlight Bowlen,Bowlen,Disco Bowlen;Kardingerweg 50 9735 AH GR Groningen;http://www.youtube.com/watch?v=kXpIHQFFzlI;050-5474747
Dragt Strand Horst;Bowling & Partycentrum,Kinderbowlen;Palmbosweg 20 3853 LB Ermelo;http://www.dragtstrandhorst.nl;0341-564042
American Roadhouse;Karting,Bowling,Western Games Schieten,Western Games Koemelken,Western Games Kippenvangen,Western Games Hoefijzer Gooien,Western Games Rodeo Stier,Western Games Boksen,Western Games Cowboyhoed werpen,Western Games Paardje Vangen,Western Games Galgje Hangen,Western Games Spijkerslaan,Buksschieten,Stokpaardspringen,Gekke koeienrace,Minibikes;Van Heemstraweg-West 15-17 5301 PA Zaltbommel;http://www.american-roadhouse.nl;0418-513190
Hotel de Schelde;Bowlen;Scheldestraat 1 4506KL Cadzand-Bad;http://www.hoteldeschelde.nl;0117-391720
Bowling Partycentrum Schagen;Bowlen & eten;Noord 37 Schagen;http://www.bowlingschagen.nl;0224-212166
Partycentrum & Brasserie De Sluis;Bowlen;Industriekade 58 6006 SJ Weert;http://www.partycentrumdesluis.nl;0495-452549
Bowling Pool & Snookercentrum Renesse;Bowlen,Poolen en snookeren;Hogezoom 180 4325BJ Renesse;http://www.bowlingrenesse.nl;0111-461939
Bowling Partyhouse Heerenveen;Bowlen;Heremaweg 20b 8444 AP Heerenveen;http://www.dieverszicht.nl;0513-632363
Racket en Health Centre Wolvega;Sauna,Zonnebank,Schoonheidssalon,Bowling,Biljarten,Darten,Tennis,Squash,Aquarobics,Appelscha - Sauna,Appelscha - Tennis;Grindweg 124 8471 EM Wolvega;http://racketenhealthcentre.nl/;0561-611140
Dok 99;Bowling,Vlaardingen - Bowling;Straatweg 99 3054 AB Rotterdam;http://www.dok99.nl/;010-4740774
Eventelicious;Citytrips Lissabon & Porto,Golfen en zeilen in Portugal,Wijnreizen noord Portugal,Culinaire reis Portugal,Portugal anders,Portugal sportief,Zeepkisten & BBQ,Team Rap Battle,Get dirty! Construction Challenge,Slootje springen, bootje varen,Chicken Run,Bowling Nightmare,Ansjovisvaart,De Dolle Musketiers workshop schermen,Me Gustas Tango,Workshops Even Geen Kinderen,Zeiltochten & Zeilcompetities,Ontdek Amsterdam,Paaldansen Workshop,Luxe ***** Survival in de Ardennen,Sportieve Short Break,Let's Go! Team Tower!,Branding Kajakken & Kitesurfen,Waterskibaan,Kanoën bij volle maan,Buggy's op het strand,Ballonvaart bij zonsopkomst,VIP Ballonvaart,Bed & Breakfast in een tram of bus,Bed & Breakfast in een vuurtoren,Bed & Breakfast in een ijshotel,Bed & Breakfast onder water,Make-over en fotoshoot,Totally relaxed... Floaten,Bourgondisch arrangement,Massage op je werk,Anders vergaderen,Picknick als lunchpauze,Duikavontuur Zuid-Afrika Sardine Run,Met een MIG over Moskou,Bevroren waterval beklimmen,Shark Adventure - zwemmen met haaien,Dolphin Fantasy - zwemmen met dolfijnen,Base Jumpen,Wildwater Raften,Rijden in een F1 auto,Duiksafari's,Safari's in Afrika en Azië,Wereld Expedities,Zweefvliegen,Parachutespringen,Deltavliegen,Lopen over de bodem van een meer,Vliegen naar de regenboog,Sky-surfing,Vintage Flights,Familieportret,Het 6de zintuig,Schilder je visie,Workshop zingen,Paint your dish,Maak je eigen kleding,Repareer je eigen auto,Klussen in huis,Wijnproeverij,Portcursus,Wijncursus,Grachtenboottocht met proeverij,Chocoladedromen,Pasta Mia - Italiaanse kookles,Sushi Time!,Workshop broodbakken,Workshop soep maken;Dwergvinvisstraat 79 1035 HN Amsterdam;http://www.youtube.com/watch?v=B0ruKhhbISc;020-7714922
Hof van Saksen;Finse Sauna,Infrarood Sauna,Jacuzzi,Dompelbad binnen en buiten,Turks Stoombad,Buiten Sauna,Relax ruimtes binnen en buiten,Afgesloten Tuin,Gezichtsbehandelingen,Massages o.a. hotstone & shiatsu,Body Treatments,Professionele Fitnessruimte,Manicure & Pedicure,Fietsen,Wandelen,Golfen,Klimmen,Kanoën,Bowlen,Fitness,Zwemmen;Veldweg 22-24 9449 PW Nooitgedacht;http://www.hofvansaksen.nl;0900-1971
Claus Event Center;Cosmic Bowlen,Competitie Bowlen,Bedrijvencompetitie Bowlen,Sport Bowling,Day time Bowlen 55 plussers,Lucky Ladies Bowlen,Salsa Storehouse,Singlesfeest,Survivalspelen,Company Olympics,Boogschieten,Beachvolleybal,Zandsculpturen bouwen,Vlotbouwen,Klootschieten,Expeditie Speurtocht,Behendigheidsrace;Bosweg 19 2131 LX Hoofddorp;http://www.claus.nl;023-5560055
Bowling de Korenmarkt;Bowlen;Luthersestraat 12 6811 GR Arnhem;http://www.bowlingkorenmarkt.nl/;026-3515287
Bowling Party Centrum 's-Heerenberg;Bowlen;Stadsplein 5 7041 JA 's-Heerenberg;http://www.bowling-sheerenberg.nl/;0314 - 662642
De Griethse Poort Bowling en Partycentrum;Bowlen;Oude Doesburgseweg 24 6901 HK Zevenaar;http://www.degriethsepoort.nl/;0316-523318
Ockenburgh Active;Bowlen,Squash,Golfen,Skaten,Mountainbiken,Nordic Walking,Vliegeren,Kanoen;Wijndaelerduin 25 2554 BX Den Haag;http://www.wijndaelerduin.nl/;070-3686639
Bowling Alphen aan den Rijn;Bowling;Sportlaan 3 2406 LD Alphen aan den Rijn;http://www.bowlingalphen.nl/;0172-493100
Restaurant-Bowlingcentrum De Hanenburcht;Bowlen;Boerestreek 17 8426 BM Appelscha;http://www.dehanenburcht.com/;0516-431678
De Waterburcht;Bowlen;Hoofdweg 23 9761 EA Eelde;http://www.waterburcht.nl/;050-3093420
Flamingo's Bowling Oostdam;Bowlen;Langelaan 2 2211 XT Noordwijkerhout;http://www.flamingospartycenter.nl/;0252-372202
Moeke Mooren;Bowlen,Oudhollandse Spelen;Blauwe Sluis 1b 6629 KK Appeltern;http://www.moekemooren.nl;0487-541872
Restaurant Partycentrum Zuidplein;Bowlen;Sallandweg 101 3083 BC Rotterdam;http://www.bowlingzuidplein.nl;010-4101839
Party & Bowlingcentrum Spijkenisse;Bowlen;Hoogwerfsingel 2 3202 SP Spijkenisse;http://www.bowlingspijkenisse.nl/;0181-610656
Krimpenhof Bowling;Bowlen;Waardezicht 1 2922 HM Krimpen aan den IJssel;http://www.bowlingkrimpenhof.nl/;0180-514701
De Koerberg;Bowlen;Koerbergseweg 4/1 8181LL Heerde;http://www.koerberg.nl;0578-699810
Café Partycentrum De Spar;Casino Avond,Karaoke Avond,Oer Hollandse Spelletjes avond,Bingo-avonden,Bedrijventoernooi Darts,Bowlen;Almeloseweg 145 7615 NA Harbrinkhoek;http://www.partycentrumdespar.nl;0546-866976
Café Kolk;Kegelen;Oosterstraat 136 7531TL Enschede;http://www.cafekolk.nl;053-4355738
De Zegger;Bowlen & Arrangementen;Haaksbergerstraat 51 7554 PA Hengelo;http://www.dezegger.nl;074-2919317
Bistro De Postkoets;Kegelen,Oud Hollandse Spelen;Blankenburg 4a 7481DX Haaksbergen;http://www.bistrodepostkoets.nl;053-5728794
't Witte Hoes;Bowlen,Klootschieten,Midgetgolf,Speeltuin;Markeloseweg 90 7461 PB Rijssen;http://www.wittehoesrijssen.nl;0548-512475
Yip's;Bowlen - snooker en darts;Oude Molenweg 42-44 7557HC Hengelo;http://www.yips.nl;074-2428291
Saksental Gerrit / Grenshistorisch Smokkel & Textielmuseum;Feesten & Partijen,Dagtochten & Arrangementen,Kegelen,Bezoek Grenshistorisch Smokkel & Textielmuseum;Hoofdstraat 195 7586 BP Overdinkel;http://www.saksental.nl;053-5381598
Nijhuis Restaurant Kegel/Bowlingcentrum;Casino Spelen,Kegelen / Bowlen,Fietstochten,Wandeltochten,Huifkartochten,Klootschieten,Spooktochten;Uelserweg 145 7663TD Mander;http://www.kegelcentrumnijhuis.nl;0541-680202
Bison Bowling Maarssen;Bowlen;Bisonspoor 2023 3605 LC Maarssen;http://www.bisonbowling.nl;0346-571710
Bison Bowling Utrecht;Bowlen;Mariaplaats 13 3511 LJ Utrecht;http://www.bisonbowling.nl;030-2311855
Mitland Hotel Utrecht;Bowling;Ariënslaan 1 3573 PT Utrecht;http://www.mitland.nl;030-2715824
Kiri Bowling Leisure Center;Bowlen & Arrangementen;Ingang Schoolstraat 14 7902 BJ Hoogeveen;http://www.kiribowling.nl;0528-240888
Chandra Bowling en Partycentrum;Bowlen;Prinses Beatrixlaan 6 3121 JN Schiedam;http://www.chandrabowling.nl;010-2470329
Bowling en Sportcafé Helsdingen;Bowlen,Kinderpartij;’t Slijk 1 4133 EA Vianen;http://www.bowling-partyservicehelsdingen.nl;0347-374888
Partycentrum Veluwehal;Zwemmen,Kegelen,Bowlen,Kinderarrangementen;Nieuwe Markt 6 3771 CB Barneveld;http://www.partycentrumveluwehal.nl;0342-417979
Vakantiepark Klein Vaarwater;Minigolf,Tennis,Bowlen & Kegelen,Zwembad De Golfslag;Klein Vaarwaterweg 114 9164 ME Buren Ameland;http://www.kleinvaarwater.nl;0519-542156
SteynBowling Zeist;Bowlen,Discobowlen,Senioren bowlen,Bowling arrangementen;Geiserlaan 83 3707XR Zeist;http://www.bowlingzeist.nl;030-6922168
Center Parcs De Huttenheugte;Aqua Mundo,Turbobruiner,Sauna/Turks stoombad,Duiken,Watergames,Aquarobics,Aqua Fit,Babyzwemmen,Playstation 3 Game Corner,Adventure Golf,Racketsporten,Kids4Tennis,Waterfietsen,Fluisterboot huren,Themabowlen,Sporttoernooien,Huifkartochten,House of Games,Boogschieten,Ponyrijden,Mystery Mission,Sterrenwacht,Zip Wire,Dragonboat racen,Vlotten bouwen,Leap of Faith,High Adventure,Nordic Walking,Vissen;Reindersdijk 55 7751SH Dalen;http://www.youtube.com/watch?v=QDEqBu4DE-A;0900-4888364
Center Parcs Het Meerdal;Aqua Mundo,Hydrojet,Sauna/Turks stoombad,Duiken,Babyzwemmen,Watergames,Aquarobics,Playstation 3 Spelcomputer,Adventure Golf,Racketsporten,Beachvolleybal,Kids4tennis,Waterfietsen,Kanoën,Sporttoernooien,Bowlen,Huifkartochten,Vissen,House of Games,Boogschieten,Zip Wire,High Adventure,Nordic Walking,Wildwaterraften,Klimmen,Duiken,Mountainbiken,Schaatsen of skaten/rolschaatsen;Laagheideweg 11 5966PL America;http://www.centerparcs.nl/NL/NL/parken/meerdal/;0900-6337325
Center Parcs Limburgse Peel;Zwemmen,Racketsporten,Minigolf,Bowling;Peelheideweg 25 5966PJ America;http://www.centerparcs.nl/NL/NL/parken/limburgse-peel;0900-5664677
Center Parcs Port Zélande;Massage,Sauna/Turks stoombad,Duiken,Scuba Diving Kids,Watergames,Babyzwemmen,Beauty Center Port Zélande,Snelbruiner,Playstation 3 Spelcomputer,High Adventure Parcours,Midgetgolf,Kids4Tennis,Surflessen,Waterfietsen,Kano,Zeilboot huren,Bowlen,Laser Squash,Rondvaart,Paardrijden,Fietsen,House of Games,Mountainbiken,Nordic Walking,Vissen,Klimmen,Strandzeilen,Kitesurfen,Inline skaten,Segway,Aqua Mundo;Port Zélande 2 3253MG Ouddorp;http://www.youtube.com/watch?v=vN0uFcCI4h0;0900-7678935
Recreatiecentrum De Staver;Tennissen,Bowlen,Zwemmen,Partycentrum - darten/biljarten;Olympiaweg 32 3245 DL Sommelsdijk;http://www.destaver.nl;0187 - 483306
Bowlingcentrum Passepartout;Bowlen & Arrangementen;Opwierderweg 57 9902 RB Appingedam;http://www.bowlingcentrumpassepartout.nl;0596-629696
In Den Stallen - Hotel Restaurant Bowling;Bowlen & Arrangementen;Oostereinde 10 9672TC Winschoten;http://www.indenstallen.nl;0597-414073
Amstelborgh / Borchland;Bowlen,Golfen,Squash;Borchlandweg 6-12 1099 CT Amsterdam;http://www.borchland.nl;020-5633333
Camping Anloo;Kegelen,Oud Hollandsche spelletjes,Huifkartocht,Droppings,Bezoek Pinetum Ter Borgh;Bosweg 1-3 9467 PN Anloo;http://www.campinganloo.nl;0592-271430
Bowling & Partycentrum Breda;Bowlen;Nassausingel 28 4811 DG Breda;http://www.bowlingbreda.nl;076-5218452
De Naaldhof;Bowlen;Docfalaan 22 5342 LD Oss;http://www.denaaldhof.nl;0412-622129
Vakantiepark Boomhiemke;Bowlen,Spa & Sauna,Zwembad;Jan Roepespad 4 9161 CT Hollum;http://www.boomhiemke.nl;0519-554052
Sport Party & Conferentiecentrum Dekker Zoetermeer;Bowlen,Fitness,Snooker & Pool,Squash & Tennis;Scheglaan 12 2718 KZ Zoetermeer;http://www.dekkersport.nl;079-3684242
Bowling Heiloo;Bowlen & Arrangementen,Kinderpartijtjes;Kennemerstraatweg 341 1851 ND Heiloo;http://www.bowlingheiloo.nl;072-5331992
Restaurant Bowlingcentrum Drenthe;Bowlen & Arrangementen;Hoofdstraat 12 9451 BB Rolde;http://www.bowlingrolde.nl;0592-242537
De Veenpoort;Bowlen & Kegelen;Lloydsweg 14 9641 KK Veendam;http://www.veenpoort.nl;0598-622715
Flying Bowling;Bowlen;Oortlaan 152 5505 RH Veldhoven;http://www.flying-bowling.nl;040-2538836
Bowling- en Zalencentrum Dokkum;Bowling;Tichelwei 28 9125 EB Oostrum;http://www.bowlingdokkum.nl;0519-295970
Hotel Millings Centrum;"Country & Western avond,Maffiafeest,Back to the sixties,Oud-Hollandse spelavond,Koersbal, Curling en Indoor-bowlen,Klompjesgolf,Struintocht in de Millingerwaard ""op zoek naar de bevers"",Huifkarsafari in de Groenlanden,GPS fiets- en wandelroutes in de Millingerwaard,Foto-fietstocht “De Ronde van Ooij”,Kinderspeurtocht “Het Geheim van de Millingerwaard” - optie bij de fietstocht,Steenbakkerstocht (Kompasorientatietocht in de Millingerwaard)";Heerbaan 186 6566 EW Millingen aan de Rijn;http://www.millingscentrum.nl;0481-431204
Bowling- & Partycentrum Putten Eng;Bowlen & Arrangementen;Engweg 6a 3882 AL Putten;http://www.bowling-puttereng.nl;0341-354776
Bowling & Partycentrum De Koogel;Bowlen;Dorsstraat 127 1796 CB De Koog;http://www.bowlingvereniging-texel.nl/bwlkoogel.html;0222-317672
Bornholm Bowling;Bowlen;Hoofdweg 6 8881 HA Terschelling-West;http://www.hotelbornholm.nl;0562-442266
Party & Bowling De Worp;Bowlen & Arrangementen;Twelloseweg 1a 7439 AS Deventer;http://www.bowlingdeventer.nl;0570-612869
De Druiventros;Kegelen;Bosscheweg 11 5056 PP Berkel-Enschot;http://www.hoteldedruiventros.nl;0347-750438
Bowling Centrum Gouda;Bowlen;Heuvellaan 1 2803 DT Gouda;http://www.bowlingcentrumgouda.nl;0182-538030
Bowlingcentrum Hofstede;Bowlen;Julianalaantje 40a 2283 TB Rijswijk ZH;http://www.bowlingcentrum.nl;070-3909911
